City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
383,Turan,VN,2023-03-01 04:18:13,16.0678,108.2208,76.98,73,75,8.05
384,Burnie,AU,2023-03-01 04:22:19,-41.0667,145.9167,68.94,51,24,13.71
385,Cadiz,ES,2023-03-01 04:22:20,36.5,-5.75,37.74,72,0,1.88
386,Narsaq,GL,2023-03-01 04:22:21,60.9167,-46.05,26.82,74,100,8.97
387,Pithoragarh,IN,2023-03-01 04:22:22,29.5833,80.2167,62.62,23,79,1.97
388,Guilin,CN,2023-03-01 04:22:23,25.2819,110.2864,69.91,34,0,8.01
389,Oistins,BB,2023-03-01 04:22:23,13.0667,-59.5333,75.29,73,20,13.8
390,Moron,AR,2023-03-01 04:22:24,-34.6534,-58.6198,82.29,62,23,9.35
391,Saskylakh,RU,2023-03-01 04:22:25,71.9167,114.0833,-20.69,100,98,5.41
392,Adrar,MR,2023-03-01 04:22:25,20.5022,-10.0711,61.59,44,0,8.39
393,North Bend,US,2023-03-01 04:22:27,43.4065,-124.2243,36.86,94,75,6.91
394,Lengyeltoti,HU,2023-03-01 04:22:28,46.6701,17.644,37.04,91,100,7.11
395,Grand Gaube,MU,2023-03-01 04:22:28,-20.0064,57.6608,82.38,70,11,5.99
396,Coihaique,CL,2023-03-01 04:22:29,-45.5752,-72.0662,55.35,50,0,8.05
397,Mahibadhoo,MV,2023-03-01 04:22:30,3.7833,72.9667,81.01,76,67,14.5
398,Russkiy,RU,2023-03-01 04:22:30,43.0147,131.8642,35.46,59,46,8.32
399,Shaunavon,CA,2023-03-01 04:22:31,49.6501,-108.4181,13.78,95,100,12.59
400,Beidao,CN,2023-03-01 04:22:32,34.5686,105.8933,44.56,23,100,1.23
401,Hearst,CA,2023-03-01 04:22:32,49.6835,-83.6665,21.45,87,50,9.53
402,Westport,US,2023-03-01 04:19:10,41.1415,-73.3579,35.19,95,0,4.61
403,Ishigaki,JP,2023-03-01 04:22:33,24.3448,124.1572,73.53,64,75,11.5
404,Enshi,CN,2023-03-01 04:22:34,30.3,109.4833,50.68,93,100,3.27
405,Chimbote,PE,2023-03-01 04:22:35,-9.0853,-78.5783,73.96,77,94,6.4
406,Pangai,TO,2023-03-01 04:22:36,-19.8,-174.35,84.31,74,40,8.05
407,Charters Towers,AU,2023-03-01 04:22:37,-20.1,146.2667,91.38,28,75,9.51
408,Santa Cruz Cabralia,BR,2023-03-01 04:18:17,-16.2781,-39.0247,77.23,94,75,5.75
409,Voh,NC,2023-03-01 04:22:38,-20.9667,164.7,84.65,75,88,6.82
410,Samarai,PG,2023-03-01 04:22:38,-10.6167,150.6667,84.67,69,64,22.53
411,Brae,GB,2023-03-01 04:22:39,60.3964,-1.353,43.7,74,100,13.62
412,Launceston,AU,2023-03-01 04:22:40,-41.45,147.1667,75.61,45,1,8.05
413,Sinop,TR,2023-03-01 04:19:18,41.7711,34.8709,46.8,94,100,1.77
414,Qasigiannguit,GL,2023-03-01 04:23:40,68.8193,-51.1922,14.25,95,100,11.3
415,San Gavino Monreale,IT,2023-03-01 04:23:41,39.5514,8.7917,48.42,93,100,3.71
416,Orlik,RU,2023-03-01 04:23:41,52.5178,99.825,17.87,75,100,2.55
417,Bani,DO,2023-03-01 04:19:15,18.2833,-70.3333,69.58,82,9,7.87
418,Kodinsk,RU,2023-03-01 04:23:42,58.6881,99.1844,29.93,87,100,14.25
419,Trogir,HR,2023-03-01 04:23:42,43.5125,16.2517,51.85,54,0,5.75
420,Urumqi,CN,2023-03-01 04:23:43,43.801,87.6005,16.75,79,18,4.47
421,Hobbs,US,2023-03-01 04:23:43,32.7026,-103.136,63.19,11,0,4.61
422,Egvekinot,RU,2023-03-01 04:23:44,66.3167,-179.1667,-18.24,87,90,15.12
423,Bereda,ES,2023-03-01 04:23:44,43.2686,-7.5406,34.57,100,41,2.15
424,Luwuk,ID,2023-03-01 04:23:45,-0.9516,122.7875,87.31,63,100,3.04
425,Nha Trang,VN,2023-03-01 04:23:45,12.25,109.1833,82.4,69,99,12.68
426,Sigli,ID,2023-03-01 04:23:46,5.3848,95.9609,77.86,86,100,8.84
427,Tautira,PF,2023-03-01 04:23:47,-17.7333,-149.15,80.82,76,90,7.9
428,Okha,RU,2023-03-01 04:23:47,53.5739,142.9478,8.11,76,7,12.33
429,Nueva Loja,EC,2023-03-01 04:23:48,0.0847,-76.8828,69.01,99,99,0.89
430,Ostersund,SE,2023-03-01 04:23:48,63.1792,14.6357,36.05,93,75,16.11
431,Soanierana Ivongo,MG,2023-03-01 04:23:49,-16.9167,49.5833,76.62,83,65,3.74
432,Khani,GE,2023-03-01 04:23:49,41.9563,42.9566,38.77,73,78,4.72
433,San Joaquin,US,2023-03-01 04:23:50,37.9333,-121.3011,47.23,89,100,11.5
434,Kosice,SK,2023-03-01 04:23:50,48.6667,21.3333,32.49,64,20,8.05
435,Flinders,AU,2023-03-01 04:23:51,-34.5833,150.8552,74.37,74,100,18.45
436,Brownsville,US,2023-03-01 04:20:51,25.9018,-97.4975,77.0,92,100,13.8
437,San Pedro,PH,2023-03-01 04:23:52,14.35,121.0167,87.31,63,75,9.22
438,Plettenberg Bay,ZA,2023-03-01 04:23:52,-34.0527,23.3716,66.79,94,97,2.57
439,Sahuaripa,MX,2023-03-01 04:23:52,29.05,-109.2333,59.65,22,60,4.54
440,Nanchang,CN,2023-03-01 04:23:53,28.6833,115.8833,62.42,43,82,7.47
441,Nesterov,RU,2023-03-01 04:23:53,54.6306,22.5714,32.94,98,99,9.08
442,Dourbali,TD,2023-03-01 04:23:54,11.8091,15.8632,75.51,12,97,7.7
443,Umm Lajj,SA,2023-03-01 04:23:54,25.0213,37.2685,72.63,54,0,2.59
444,Carauari,BR,2023-03-01 04:23:54,-4.8828,-66.8958,73.36,100,100,2.37
445,Los Llanos De Aridane,ES,2023-03-01 04:23:55,28.6585,-17.9182,58.75,83,0,8.01
446,Show Low,US,2023-03-01 04:23:55,34.2542,-110.0298,32.07,80,75,9.22
447,Hualmay,PE,2023-03-01 04:23:56,-11.0964,-77.6139,72.81,82,31,8.52
448,Berdigestyakh,RU,2023-03-01 04:23:56,62.0989,126.6992,-3.26,93,100,3.96
449,Mnogovershinnyy,RU,2023-03-01 04:23:57,53.9353,139.9242,11.12,64,4,8.7
450,Jibuti,DJ,2023-03-01 04:23:57,11.5,42.5,69.35,80,74,11.34
451,Mount Gambier,AU,2023-03-01 04:23:58,-37.8333,140.7667,66.72,53,27,9.44
452,Natal,BR,2023-03-01 04:23:39,-5.795,-35.2094,75.85,94,20,4.61
453,Aykhal,RU,2023-03-01 04:23:59,66.0,111.5,-2.56,89,100,4.65
454,Gat,IL,2023-03-01 04:23:59,31.61,34.7642,65.8,40,0,5.57
455,Okato,NZ,2023-03-01 04:24:00,-39.2,173.8833,70.68,64,0,10.09
456,Caninde,BR,2023-03-01 04:24:00,-4.3589,-39.3117,73.13,89,75,2.08
457,Souillac,MU,2023-03-01 04:24:01,-20.5167,57.5167,77.38,83,40,1.14
458,Elizabeth City,US,2023-03-01 04:24:01,36.2946,-76.2511,53.02,87,0,6.91
459,Victoria,HK,2023-03-01 04:22:37,22.2855,114.1577,75.96,60,0,5.01
460,Marsa Matruh,EG,2023-03-01 04:25:02,31.3525,27.2453,64.76,39,3,6.49
461,Limbdi,IN,2023-03-01 04:25:03,22.5667,71.8,80.55,33,0,8.59
462,Taltal,CL,2023-03-01 04:25:04,-25.4,-70.4833,68.25,81,8,1.21
463,Montrose,US,2023-03-01 04:23:44,38.4166,-108.2673,18.81,81,99,5.59
464,Buin,CL,2023-03-01 04:25:04,-33.7333,-70.75,75.11,46,0,0.81
465,Nioro,GM,2023-03-01 04:25:05,13.35,-15.75,76.71,20,1,5.68
466,La Asuncion,VE,2023-03-01 04:25:06,11.0333,-63.8628,85.73,66,24,17.27
467,Namibe,AO,2023-03-01 04:25:07,-15.1961,12.1522,73.27,85,98,4.88
468,Derzhavinsk,KZ,2023-03-01 04:25:07,51.1,66.3167,32.4,92,100,24.05
469,Srednekolymsk,RU,2023-03-01 04:25:08,67.45,153.6833,-20.18,91,100,2.75
470,Reconquista,AR,2023-03-01 04:25:09,-29.15,-59.65,76.46,61,0,5.41
471,Bauru,BR,2023-03-01 04:25:09,-22.3147,-49.0606,69.84,84,100,5.01
472,Maues,BR,2023-03-01 04:25:10,-3.3836,-57.7186,73.53,98,96,2.01
473,Kashi,CN,2023-03-01 04:25:11,39.4547,75.9797,43.81,39,0,6.71
474,Cidreira,BR,2023-03-01 04:25:11,-30.1811,-50.2056,74.37,89,3,18.25
475,Lerwick,GB,2023-03-01 04:25:12,60.1545,-1.1494,41.0,75,100,14.52
476,Tupelo,US,2023-03-01 04:25:12,34.2576,-88.7034,61.09,54,0,4.61
477,Innisfail,AU,2023-03-01 04:25:14,-17.5333,146.0333,82.71,66,30,8.59
478,Vila Franca Do Campo,PT,2023-03-01 04:25:15,37.7167,-25.4333,63.01,96,97,16.42
479,Acajutla,SV,2023-03-01 04:25:16,13.5928,-89.8275,76.15,79,2,6.13
480,Owando,CG,2023-03-01 04:25:17,-0.4819,15.8999,71.89,88,95,2.66
481,Pombas,CV,2023-03-01 04:25:17,17.1503,-25.0201,65.98,82,12,12.77
482,Dogondoutchi,NE,2023-03-01 04:25:18,13.6393,4.0287,77.05,15,37,10.02
483,Sembe,CG,2023-03-01 04:25:19,1.6481,14.5806,69.26,94,94,3.02
484,Puerto Armuelles,PA,2023-03-01 04:25:19,8.2833,-82.8667,78.33,80,17,3.47
485,Esso,RU,2023-03-01 04:25:20,55.9333,158.7,7.54,76,100,6.73
486,Mackenzie,CA,2023-03-01 04:25:21,55.2999,-123.1698,-0.18,85,0,2.3
487,Barranca,PE,2023-03-01 04:25:21,-10.75,-77.7667,72.64,80,54,6.58
488,Aklavik,CA,2023-03-01 04:25:22,68.2191,-135.0107,-21.44,100,12,7.67
489,Uva,RU,2023-03-01 04:25:23,56.9908,52.1852,19.27,96,100,6.31
490,Tomatlan,MX,2023-03-01 04:25:23,19.9333,-105.25,68.95,94,99,2.19
491,Bubaque,GW,2023-03-01 04:25:24,11.2833,-15.8333,74.61,67,4,6.06
492,Vila Do Maio,CV,2023-03-01 04:25:24,15.1333,-23.2167,70.59,77,1,16.58
493,Hays,US,2023-03-01 04:25:26,30.0502,-98.0336,71.24,82,98,4.0
494,Cayenne,GF,2023-03-01 04:25:26,4.9333,-52.3333,77.04,94,75,5.75
495,Batagay-Alyta,RU,2023-03-01 04:25:27,67.8006,130.4114,-21.23,83,14,2.21
496,Lakhnau,IN,2023-03-01 04:25:28,26.85,80.9167,76.98,69,0,0.0
497,Turinsk,RU,2023-03-01 04:25:29,58.0458,63.696,20.1,91,100,8.32
498,Popondetta,PG,2023-03-01 04:25:29,-8.7537,148.2534,86.23,62,100,3.58
499,Kitimat,CA,2023-03-01 04:25:30,54.0524,-128.6534,28.78,45,85,0.45
500,Port Hardy,CA,2023-03-01 04:25:30,50.6996,-127.4199,39.2,86,20,5.75
501,Jertih,MY,2023-03-01 04:25:31,5.7336,102.4897,77.76,90,100,7.2
502,Pemangkat,ID,2023-03-01 04:25:32,1.1667,108.9667,75.58,91,100,9.1
503,Sakakah,SA,2023-03-01 04:25:32,29.9697,40.2064,49.57,34,0,3.49
504,Matara,LK,2023-03-01 04:25:33,5.9485,80.5353,83.48,66,99,14.25
505,Mackay,AU,2023-03-01 04:26:33,-21.15,149.2,92.68,64,3,8.25
506,Santa Isabel,BR,2023-03-01 04:23:14,-23.3156,-46.2214,65.5,98,98,1.43
507,Mizan Teferi,ET,2023-03-01 04:26:34,6.9833,35.5833,66.07,61,91,2.59
508,Benguela,AO,2023-03-01 04:26:35,-12.5763,13.4055,78.26,72,100,4.29
509,Tongchuan,CN,2023-03-01 04:26:35,35.0806,109.0897,49.12,21,99,7.34
510,Cabedelo,BR,2023-03-01 04:25:19,-6.9811,-34.8339,77.67,79,19,9.46
511,Namatanai,PG,2023-03-01 04:26:36,-3.6667,152.4333,78.93,88,100,16.31
512,Tanout,NE,2023-03-01 04:26:37,14.9709,8.8879,74.66,14,12,7.38
513,Uppsala,SE,2023-03-01 04:26:38,60.0,17.75,29.71,86,96,5.75
514,Turayf,SA,2023-03-01 04:26:38,31.6725,38.6637,44.85,45,0,4.61
515,Manzanillo,CU,2023-03-01 04:26:39,20.3433,-77.1167,70.95,74,1,5.79
516,Nsanje,MW,2023-03-01 04:26:39,-16.92,35.262,72.37,93,100,2.86
517,Trinidad,BO,2023-03-01 04:26:40,-14.8333,-64.9,75.29,91,61,3.33
518,Smithers,CA,2023-03-01 04:26:41,54.7804,-127.1743,16.12,92,75,3.44
519,San Cristobal,VE,2023-03-01 04:22:06,7.7669,-72.225,69.98,82,26,1.32
520,Rio Grande,BR,2023-03-01 04:22:24,-32.035,-52.0986,74.44,85,84,14.09
521,Pontianak,ID,2023-03-01 04:26:42,-0.0333,109.3333,82.38,78,75,2.3
522,Crestview,US,2023-03-01 04:26:27,30.7621,-86.5705,71.89,94,75,9.22
523,Cortez,US,2023-03-01 04:26:43,37.3489,-108.5859,29.16,81,100,5.75
524,Anshan,CN,2023-03-01 04:26:44,41.1236,122.99,39.11,22,19,13.35
525,Saint-Georges,GD,2023-03-01 04:26:44,12.0564,-61.7485,76.68,78,20,17.27
526,Broken Hill,AU,2023-03-01 04:24:27,-31.95,141.4333,77.58,24,0,17.07
527,Farah,AF,2023-03-01 04:26:45,32.5,62.5,54.64,42,100,4.25
528,Kholm,RU,2023-03-01 04:26:46,59.2667,32.85,22.21,94,100,10.67
529,Marawi,PH,2023-03-01 04:26:46,7.9986,124.2928,82.08,58,11,8.01
530,Timmins,CA,2023-03-01 04:26:02,48.4669,-81.3331,24.62,80,20,4.61
531,Comodoro Rivadavia,AR,2023-03-01 04:26:47,-45.8667,-67.5,64.26,34,0,25.32
532,Memmingen,DE,2023-03-01 04:26:47,47.9837,10.1853,30.52,86,100,12.66
533,Shizunai,JP,2023-03-01 04:26:48,42.3339,142.3669,39.94,73,25,10.71
534,Yinchuan,CN,2023-03-01 04:26:48,38.4681,106.2731,40.78,28,33,4.85
535,Palmer,US,2023-03-01 04:26:49,42.1584,-72.3287,34.14,89,20,0.0
536,Ocampo,MX,2023-03-01 04:26:49,21.65,-101.5,62.11,22,100,4.94
537,Aniva,RU,2023-03-01 04:26:50,46.7144,142.5294,26.71,75,45,2.13
538,Mount Isa,AU,2023-03-01 04:26:50,-20.7333,139.5,92.97,36,40,10.36
539,Saravan,AM,2023-03-01 04:26:50,39.7196,45.6483,31.93,53,28,6.2
540,Calama,CL,2023-03-01 04:26:51,-22.4667,-68.9333,52.29,35,0,12.66
541,Kralendijk,BQ,2023-03-01 04:26:51,12.15,-68.2667,78.78,78,100,11.5
542,Tieli,CN,2023-03-01 04:26:52,46.95,128.05,24.78,72,100,2.93
543,San Jose,US,2023-03-01 04:23:14,37.3394,-121.895,48.58,88,75,12.66
544,Lowestoft,GB,2023-03-01 04:26:53,52.4752,1.7516,41.25,88,100,11.41
545,Beringovskiy,RU,2023-03-01 04:26:53,63.05,179.3167,-3.71,78,100,14.58
546,Kantunilkin,MX,2023-03-01 04:26:54,21.0917,-87.45,69.55,92,0,3.87
547,Margherita,IN,2023-03-01 04:26:54,27.2833,95.6833,78.6,29,3,3.31
548,Zharkent,KZ,2023-03-01 04:27:55,44.1628,80.0,41.92,30,8,3.33
549,Paea,PF,2023-03-01 04:27:55,-17.6833,-149.5833,74.91,94,75,8.05
550,Padra,IN,2023-03-01 04:27:56,22.2333,73.0833,77.09,57,0,3.44
551,Hvide Sande,DK,2023-03-01 04:27:56,56.0045,8.1294,37.09,84,2,5.26
552,Necochea,AR,2023-03-01 04:27:57,-38.5473,-58.7368,73.83,61,27,10.87
553,Vanavara,RU,2023-03-01 04:27:57,60.34,102.2797,24.8,96,100,1.97
554,Margate,GB,2023-03-01 04:27:58,51.3813,1.3862,39.69,70,6,4.0
555,Adwa,ET,2023-03-01 04:27:58,14.1646,38.8955,59.16,49,2,1.34
556,Ranong,TH,2023-03-01 04:27:59,9.9658,98.6348,91.33,43,61,3.51
557,Chegdomyn,RU,2023-03-01 04:27:59,51.1167,133.0167,11.98,75,100,3.74
558,Fairbanks,US,2023-03-01 04:26:34,64.8378,-147.7164,12.6,79,100,8.05
559,Saint-Gaudens,FR,2023-03-01 04:28:00,43.0833,0.6667,25.02,73,76,5.3
560,Yelan,RU,2023-03-01 04:28:00,50.949,43.7378,24.1,94,100,15.08
561,Markova,UA,2023-03-01 04:28:01,48.6758,24.4138,23.38,97,66,3.06
562,Wattegama,LK,2023-03-01 04:28:01,6.7989,81.4808,79.0,81,100,8.77
563,Nemuro,JP,2023-03-01 04:28:02,43.3236,145.575,34.16,86,19,12.44
564,Awbari,LY,2023-03-01 04:28:02,26.5921,12.7805,56.89,28,0,6.78
565,Upata,VE,2023-03-01 04:28:03,8.0086,-62.3989,74.19,88,82,6.93
566,Manta,EC,2023-03-01 04:28:04,-0.95,-80.7333,80.38,83,75,2.3
567,Fukue,JP,2023-03-01 04:28:05,32.6881,128.8419,57.56,94,75,1.14
568,Wells,GB,2023-03-01 04:28:05,51.2079,-2.649,41.45,86,100,10.78
569,Nantucket,US,2023-03-01 04:25:41,41.2835,-70.0995,39.25,97,100,12.66
570,Ugoofaaru,MV,2023-03-01 04:28:06,5.6667,73.0,80.64,71,80,10.36
571,Umm Kaddadah,SD,2023-03-01 04:28:07,13.6017,26.6876,66.58,13,10,11.03
572,Jambusar,IN,2023-03-01 04:28:08,22.05,72.8,80.94,29,0,3.2
573,Tacoronte,ES,2023-03-01 04:24:56,28.4769,-16.4102,62.8,85,98,11.01
574,Mufumbwe,ZM,2023-03-01 04:28:09,-13.6833,24.8,62.78,98,95,5.79
575,Puerto Penasco,MX,2023-03-01 04:28:09,31.3167,-113.5333,57.9,78,100,1.99
